tweet,label
Soalnya km kerja di luar sih wkwk ak kan kerjaannya dirumah. Banyakan temenku juga anak frilen. Tapi mgkn juga ak kurang sinar matahari :((( Denger2 kekurangan sinar matahari bisa bikin depresi. Aku jemuran dulu deh ntar agak siangan wkwkwk,1
"Untung aku baru tau nya sekarang, coba aku taunya dulu pas kejadian dulu, bisa depresi terus jadi ansos, bahkan trauma yg mendalam.",1
Depresi Itulah aku.....,1
"Punya temen pada depresi, tapi aku malah ngakak :( wk depresi ala ala",1
"Sudah begitu aku masuk ke jurusan yang tidak bolehin aku sakit secara halus. Tugas 5 lab harus on time kumpulnya di jam tertentu. Ditambah tinggal di rumah saudara berawal tidak enak hingga timbul depresi, teman kuliah juga sama sekali tidak membantu hingga aku putusin untuk out.",1
"guys temenku lagi depresi, trs dia cutting, aku udah pernah ngomong ke dia sebelumnya dan ga nyangka kalo dia bakal lebih parah ke cutting. Trs dia kaya cari perhatian gitu bikin snap, aku harus gimana",1
"Loh, jd aku depresi? 🤔  https://twitter.com/wowfakta/status/1171012874476511232 …",1
"kalo suka/interest ke org pun lgsng bilang 'eh gua suka lu begini begitu' jd suka disangka suka sm org trs :(  trus aku jg suka sm diri sendiri karena udh berhasil bs melewati masa2 depresi kelam dgn motivasiin diri sendiri, duh wkwk. terimakasih sudah bertahan ya diriku, 💜 u.",1
Masa aku depresi 😂  https://twitter.com/WOWFAKTA/status/1171012874476511232 …,1
"Kamu tau dia depresi dr mana?  Kalo kamu tau dr dia yg ngomong sebelum konsul, coba langsung bawa psikolog..  Pokonya jangan kamu jauhin, terus suport.. Jgn sampe dia lg cerita km ngomong ""lah kamu mah masih segitu, coba aku bla bla bla"" ato semacamnya.. Jadi pendengar yg baik",1
Iyaaa aku depresi  https://twitter.com/WOWFAKTA/status/1171012874476511232 …,1
"Kata dosen aku: ""orang depresi tuh gk keliatan tiba2 udh bunuh diri aja, kenapa? Soalnya biasa orang yg depresi itu bukan anak pemes, bukan anak yg suka keliatan, iya sih keliatan tapi karena dia gk pemes jadi orang gk memperhatiin dia""  :(",1
"Heh kamu depresi ya, aku juga depresi jadi sini barengan❤️",1
"Aku gatau sih nder, aku juga sering depresi dan dikeadaan depresi gtu aku gamau ngapa2in even itu cma berdoa , smua kegiatanku mati trmsuk solat juga, klo dipaksapun rasanya sama ttp mati rasa. Ga ngerti juga sama.",1
"Some people believe yes, tapi yang namanya depresi juga butuh bantuan dan dorongan dr orang terdekat sih menurut aku. Jd faktor bukan cuma dari dalem, dari luar juga, imho.",1
"ini... ngena banget di aku. Waktu itu aku depresi banget prnh mau bundir di kamar tapi aku takut dosa sama darah kluar gt :( aku jg tertekan bgt sm lingkungan sekutarku, nggaktau knp hal” kcil tuh aku khawatirin. terus baca ini, rasanya kayak... iya ya. selama ini ak ngapain aj?  pic.twitter.com/Tjdxve5wHC",1
"Mrk kasi dukungan biar mrk ga depresi. Biar aja mrk jalanin kehidupannya santai"" dulu. Ahh mikir dong guys, aku sedih liat waiji stan begini. Jangan smpe tetangga adu domba kita, BIG NO!!!",1
klo aku jd georgiana cavendish mungkin sudah depresi,1
"Bismillah ciputat Karena ku habis kena tipu berjuta2 padahal uangnya buat beli laptop untuk skripsi, krn aku udah 2 thn lebih gaada laptop dan berusaha nabung malah  kena tipu:') depresi bgt bertahun2 harus pinjem2 laptop bahkan sering ngerjain tugas di hp huhu wish me luck! 🤧",1
"2. cerita sma teman yg bisa dipercaya.  Disini aku yakinkan yg diperaya. Terkadng ada teman yg meremehkan masalah temannya. Ada. Malah mengolok-olok dan membandingkan. Ingat tdi aku bilang setiap orang itu beda2 dlm menyikapi mslah. Makanya aku bilang ""depresi krn diri sendiri""",1
"Orang2 yang depresi ini yg sebenarnya butuh bantuan. Kalo kalian merasa depresi aku saranin 3 hal.  1. Berdoa dekatkan diri sma tuhan ""Klise banget BGST!""  Ya begitu memang. Bagi yg percaya tuhan itu ada ya klo engak ya susah jga.",1
Secara batin aku terluka Secara emosi aku kacau Secara mental aku depresi Secara fisik aku tersenyum #ambyar #puisi #AkuTertipu #DibohonginKoqBangga,1
Kenapa aku bilang depresi krn diri sendiri ya karena kemampuan orang dlm menghadapi suatu hal itu berbeda-beda. Ada yg terlalu pengen sesuatu dan maunya sesuai dgn harapannya jdnya menyalahkan diri sendiri. Lama-lama klo ada sesuatu hal terjadi diluar bayangannya pasti yg.....,1
"Aku pembasmi orang depresi dimuka bumi ini ohoho. Dan pemberi purple heart <3 (Jgn takut buat chat,aku 24jam buat kmu ehhe) kalo gaketiduran",1
"it takes a toll on him. Dia sampe dipecat dr kerjaannya jg.  Salut banget sm org2 yg sabar banget ngadepin n dealing with depressed people krn, seriously, it takes a lot of patience.  Aku kayaknya g sanggup, bakal ikutan stress n depresi kayaknya :(  Maaf 🙏🙇🏻‍♀️",1
suka nanya sama Tuhan aku pernah bandel kayak apasi ko patah hati terus kerjaan nya😭 ini mau nyelametin dr cinta yg salah apa mau bikin depresi si  https://twitter.com/aulmaulidiana/status/1171427571809959937 …,1
"Malam ini aku mau cerita sedikit ya dr pengalaman orang2 terdekatku ttng suicides #percobaanbunuhdiri . . . A treat . Jadi teman2, pernah gak kalian merasa depresi sampai yang putus asa yang akhirnya ada bayang-bayang bunuh diri?",1
Jadi aku harus hidup berdampingan dengan depresi,1
"Aku pengen join karena aku pernah punya pengalaman depresi dan aku pengen menguatkan orang-orang yg keliatannya ""oke"" padahal nggak baik-baik aja. Aku udah take care diriku sendiri sih tapi aku pikir aku butuh sesama yg mendukung aku dan mau aku dukung juga.",1
"Dear jodohnya cogi:  Jadi, aku kenal kamu waktu itu pas aku lagi depresi bgt sama ujian masuk univ. Bener2 di antara mau nyerah sama lanjut. Terus aku denger lagu 'grow up' sambil baca lirik. Dan aku terharu bgt ya ampun dari situ kamu udh bikin aku semangat lagi makasih ya 🖤  pic.twitter.com/NdfVlH4000",1
Aku depresi ya Tuhan 😭,1
"Di tahun lalu emang jujur aku lebih ansos dari sekarang mungkin ya, karena berjuang lah ya mengarungi hidup dengan penuh depresi wkwk. Tp mungkin untuk 2 tahun kedepan aku bakal berusaha keras belajar matian biar bisa lulus secepatnya, dan mungkin akan berakibat agak ansos juga.",1
"Iyes..aku yg nonton sampe heran, ini beneran orang yg sama yg taon lalu punya depresi",1
aku depresi,1
"Iyaa kak, aku dulu sempat takut dia depresi pas kegap dating soalnya banyak banget kena hujatan, eehh ternyata anaknya tahan banting, tapi gak tau isi hatinya sih yaa pasti sakit juga... Smoga aja skrang dia happy2 terus, sama kaya mas jajang",1
"Sekarang banyak korban bully yg depresi bahkan sampai bunuh diri (╯︵╰,)  jadi stop bully ,jujur aku pernah di-bully karna fisik sebenarnya aku sedih tapi yaudah mau gmn lagi. Jadi kalian harus tunjukkan ke orang² yg udh bully kalian klo kalian gk seburuk yg mereka omongin!.",1
"Aku pernah melihat sendiri depresi yang telah mengantarkan seorang istri menemui ajalnya karena di POLIGAMI. Tidak menghirup racun atau menggantung diri, namun pelan2 memudar, menggerogotinya dalam tahun2 yg panjang penuh ketidakbahagiaan 😢",1
"aku pernah depresi juga, aku tau rasanya. aku gak akan nge-judge dan bakal jadi pendengar yg baik. feel free to message me!",1
"aku selalu buka dm untuk siapapun yg punya kecenderungan depresi, silakan bagi yg mau curhat atau cerita. boleh bantu rt siapa tau membantu orang lain yg membutuhkan :)",1
"Ah, kalo depresi usahakan sharing ya, aku tau kalo ditahan dalam diri sendiri ngga enak, kalo mau dm juga boleh. dm aku selalu terbuka lebar untuk siapapun:) Semangat💕",1
Se terlihat depresi itu kah aku:(,1
Depresi? Sedikit lagi aku meledak :'),1
"Jadi dua bulanan lalu, aku mengalami hal yang cukup bikin aku depresi, bikin takut ngejalanin hidup. Tiap hari kalo bengong, tiba tiba nangis, pengen berakhir aja rasanya.  Tiap sedihnya muncul, aku berdoa ke Lord Ganesha. Gak heran, kemana-mana aku bawa ini di kantongku.  pic.twitter.com/e4iAb1RW8T",1
Yoyooo si yoyoooo tetaplah tersenyum~~  Terus aku depresi dong 😭,1
Apakah aku terlambat kalo baru menyadari lagu-lagu lana del rey ternyata enak-enak buat masa depresi kaya gini,1
"Oh jadi gini rasanya depresi, kebut2an dijalan, pen mati, kayak kamu yg pertama aku kenal :'",1
aku rasane koyo depresi😣,1
Baca aja NGERI bgt sih sumpah. Aku kalo liat live actionnya muntah sih fix sama jadi ikutan depresi 😭,1
"Sekali lagi aku mau jelasin.. Depresi is real. Suicidal thought juga. Orang yg keliatan baik2 aja belum tentu hidupnya juga baik2 aja.  Aku bersyukur, di sini temen2 twitter baik2. Semoga kalian ga cuma baik ke aku, tapi ke temen2 lain yg mungkin juga saat ini ngerasain yg sama.",1
Ibuku tdi pagi udh ngejek aku depresi kayaknya Ini tdi ngulang lg Ibu: loh yoti ki medeni ngguya ngguyu dewe mau nesu2 depresi tenan nek iki tep an  Lohh buk aku i ndelok postingan receh bukannya kalo depresi itu murung ya😂,1
Depresi aku tu pengen ganti muka,1
"Ohya, aku tiap jumat bikin GA dan gambarin itu, itu caraku buat ngalihin depresi, sebenernya. Karena aku blm bisa ketemu psikolog jadi selama ini sementara aku cari pelarian. Cuma kalo pas down banget ya ga ngefek itu wkwk",1
"Aku di sini bukan mau jual sad story. BIG NO.   Aku cuma mau jelasin, depresi is real dan aku pikir aku salah satu korban depresi itu sendiri. I know I need a help and I'll do it.   Hehehe.",1
"""Eh, Aku Begini-Begini-Begini, Apakah Aku Depresi?""  Karena ribuan tuntutan dan tekanan, tanpa kita sadari justru menyebabkan beberapa kita tertekan, frustrasi dan yang terburuk mungkin depresi. Jadi, apakah kamu depresi? #WorldSuicidePreventionDay  http://bafe.space/article/75/eh-aku-beginibeginibegini-apakah-aku-depresi-aUzGQ3vp0U2yecJHaQxD6oZNErv2ts …",1
"Aku pengen dia menderita sampe depresi macam seme yang di from the p01nts of three, kalau ga salah judulnya itu",1
"Aku suka menyapa teman atau saudara yang tetiba profile picture nya kosong atau malah hitam.  Cuma sekedar, Hai apa kabar? Do you have any problem? Let's talk.  Kalo udah dapat sekilas gambaran gangguan, ya minimal depresi bisa aku bantu psikological support.",1
"""Jadi kamu gamau nurut sama aku?? Oh gtu yaa,liat aja nanti jangan nyesel kamu yaa""  Kata"" yg membuat cewe susah tidur,khawatir,stress,depresi,gilaa",1
Aku tuh sakit hati aja gt dikatain kaya gpny iman pk depresi segala org yg kuat iman mah gabakal depresi. Hfft,1
"aku merasa putus asa dan hampir depresi nyariin revan tapi lama-lama, dengan sendirinya aku lelah. aku memutuskan untuk pergi...",1
"lagi diskusi masalah depresi di grup telegramnya bapak asrama putri @dpasaribu00, keinget beberapa bulan yg lalu aku di fase bener2 pengen nyerah sama hidup. dan syukurlah aku bisa bertahan. terimakasih support systemku :*",1
Aku ksl bgt aku curhat ktmn lg depresi cape idup trs malah dikatain 'kaya gpny iman aja smp depresi segala' sakit hati😭,1
"iya. itu bukan sengaja. kalau emang betulan depresi ya.  jangankan yg depresi. kita kalau otaknya lagi ruwet juga kadang bisa ngelukain orang lain kan.  yaa gimana ya. kalau memang lagi dalam keadaan ga stabil, aku bisa maklum. 😂 mau nyalahin ya kasian kan",1
"Dan orang-orang disekeliling aku pun saat itu sama sekali gak aware sama mental health, dan gak paham juga. Jadi, yaudah keadaan aku gitu-gitu aja. Mungkin aku men-self diagnose diri aku bahwa aku saat itu depresi.",1
"Aku ga depresi, ga ada jg keinginan bunuh diri, tp ada keinginan mati muda aja, krn semakin lama hdp, smakin bnyk dosa dan ujung2nya jg ttp akan msk neraka...lalu ku sering merasa tida berguna dlm hdp ini, bahkan utk bs berguna utk diri sendiri aja sulit :(",1
"Istigfar rin, bukan menggurui aku mau ngasi saran scr psikologi yg disarankan dosen aku untuk yg depresi.ketika kita susah atau down... Ingat aja kita adalah orang beruntung dibandingkan mereka yg lebih susah hidupnya. Dgn begitu kita akan bersyukur dan berfikir positif",1
makanya aku ngakak abis. kalau nggak dirawat antara depresi atau ngambeknya hilih hilih gimana gitu,1
"Eh tp ini aku bukan mau suicide atau depresi atau stress hehe. Cuma konseling demi kesehatan jiwa. Kalau temen2 butuh bantuan mau tanya2 ttg psikiater di malang bisa DM aku yaa, atau mau aku temenin ke psikiater juga bisaa. Love you❤  https://twitter.com/rvliarzk/status/1171380663741644801 …",1
Aku mau gabung dong bang. Aku selalu hampir mendekati depresi dan butuh orang-orang yg support,1
"Mau ikut pak donny, tapi aku gk pnya telegram. Aku dah mulai mengarah ke depresi, tekanan kerja, anak, ditambah lagi penyakit kulit",1
Aku gak depresi atau mendekati hal itu sih. Cuma kadang klo kerjaan lg banyak berasa empet bgt 😰😰. Butuh energi supaya bisa sll relax g stress krena kerjaan numpuk,1
"Tp bukan berarti bunuh anak karena ppd itu karna nggak bersyukur dan nggak pnya iman :( . Mgkn ada yg ngerasa, nggak pengen bayinya susah krna nangis terus makanya dibunuh. We have no idea sma org2 yg depresi. Aku kenal deket sm bbrp org yg depresi.",1
"Aku dulu sering posting kata-kata depresi di blog-ku yang lama. Karena dulu terasa keren. Sekarang, malah jadi kenyataan. Dan sama sekali nggak keren.",1
Apa lagi tentang depresi. Di indo masih belok ada layanan masyarakat tentang hal trsbt. Padal aku liat di film dan interview orang indo yang oernah kerja di luar. Di jalan jalan umum banyak banget no telp.layanan masyarakat tentang depresi  https://twitter.com/VICE_ID/status/1171370295992750081 …,1
"tesiki @dickyadfani wa aku, curhat ketoke depresi. ra tak bales ben tambah depresi 🤣",1
"Aku tipikal ""pengen bisa ngelakuin semuanya"", dan ya aku melakukannya,  ipk > 3,4 organisasi jalan, dipilih jadi ketua dll. Tapi endingnya kesehatan mental dan fisik aku ngedrop. Depresi, tipes 3 kali satu semester. Lalu aku memutuskan mundur dari organisasi dan fokus kuliah.",1
"Hi sore, Aku depresi kembali. Peluk aku. Ajak aku berbicara.",1
"Di SMA, aku makin deket dengan Sol, sosok yang udah aku kenal dari SD. Dia juga orang yang paham banget apa yang kumau, dan gimana aku ketika masa depresi dan kelam aku. Tapi, berubah banget waktu ketemu sama satu cewek yang merupakan temen SDku.",1
Semoga bisa menginspirasi sih kak bukunya buat aku yang depresi karena di bully dan sudah sampai tahap ingin bunuh diri😭😭😭😭😭,1
"Ya, jika kalian di luar sana merasa sendirian, depresi, atau merasa menjadi orang yang paling tidak berguna di dunia ini...aku hanya ingin mengatakan, aku pernah merasakan yang kalian alami...jika aku mampu bertahan hingga hari ini, kalian juga bisa, kuncinya adalah cinta...",1
"aku tuh depresi ap gmn ya, suka bgt nyampah di medsos.",1
Prnh brda di titik pling rapuh. depresi brat. kantung mta mulai mnghitam krna tdk prnh tdr tiap mlmny. hngga minum obat antidepresan. lalu itu jg blm ckup hngga cutting pun ku lakukan. stlh sdah lma smbuh dri hal itu ku kira aku bnr2 smbuh tpi smnggu yg lalu aku cutting lg:(,1
"Banget ka, ga bisa bayangin kalo itu adek ku. Bisa depresi aku 😭",1
"adalah semakin membuat depresi karena, aku tau masalah orang lebih berat dari aku tapi kenapa aku sampe segininya gabisa ngapa ngapain, ya salah aku, aku lebay juga, ah bangsat",1
"Maaf barrack 3 aku tadi ancur kalo ngga di deff nanti aku kalah, depresi, mati...",1
Kadang suka kepikiran atau salut buat orang orang yg self harm. Ya aku bilang hebat dia bisa ngeungkapin kalau dia lagi depresi sedih atau lainnya. Aku? Cuma bisa diem diem diem diem diem mau ngelakuin apa aja selalu takut apa apa takut.,1
"Aku: *gangguan depresi memiliki beberapa pola yang berbeda.* - ada yang diperlihatkan.  - ada yang di sembunyikan.  -dsb.* Pendekatan orang sekitar saja tidak cukup, karena orang dng gangguan depresi memiliki banyak kekhawatiran terhadap orang lain..",1
"Haiii mutualan di ige yukkkk. Aku mau bahas cara keluar dari hal"" yang ngarah ke depresi di cek dan follow ya (Hungerpies) nanti aku follback 👀💚 — Kuyyyy  https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM2KZRBOAORK66LBVDBHX3PYPUSZ3ZUZSJE5BM2SRWKSZPGU2FDYBHSDQVYAT6MJNZP3MLBGJVUMICVESSHVWSCKGPBOHXYPXKSC27R6LPZSC3MPQDZXITJAMRICUAQTLO4DGHD5UTTTGVHUDS32PPYP7SFZZWHX6M6NPKJ47XTQI72VY= …",1
"and i was bawling like a kid before, aku bener bener nangis ga pernah ngebayangin bahwa sebanyak itu ternyata orang yang sayang sama aku. sebanyak itu orang yang support aku. yang sebelumnya pas aku depresi, aku bener bener ngerasa aku ga punya siapa siapa",1
"waktu aku ultah kemaren, itu saat pertama aku bener bener ngebuka ke orang orang bahwa aku pernah depresi. aku sebenernya masih takut sama respon orang orang disekitarku yang bakal nganggep aku gimana kalau mereka tau aku pernah depresi-",1
"dari pengalamanku pribadi setelah melewati depresi dengan terapi, depresi bener bener merubah cara pandangku. ketika aku sembuh, aku bisa ngerasain hal hal yang bahkan sangat kecil bisa bikin aku seneng banget dan lebih bersyukur",1
"dulu pas aku depresi, aku bahkan ga bisa ngebayangin kalau hari ini bakalan dateng. tapi setelah semua proses yang dilalui, aku dengan bangga bisa bilang kalau aku sudah menang melawan depresi",1
"seperti yang aku udah pernah cerita, bahwa aku pernah mengalami depresi berat sebelum ini. sampai juga ada kecendrungan bunuh diri bahkan sampai pada tahap percobaan, aku mau sharing how depression changed my life",1
Kawan sekali pun rasa cam nak gila dah bila dapat tahu dia depres 😔😔.. kesian tapi aku tak dapat tolong . Im sorry awak hmmmm,1
"Aku cuma mau bilang, kalau ada orang yang bikin kamu tertekan, sampe stress dan depresi, tolong jauhi orang itu sebisa mungkin. Apalagi kalau itu orang terdekatmu, bahkan pacar atau teman dekat. It shows unhealthy and toxic relationship. Please, love yourself.",1
"Dari aku yg berusaha semangat setiap harinya, senyum di balik perih nya survive ngelawan depresi, survive menghadapi moodswing yg parah. Dan keluarga sndiri gk dukung malah nyalahin gue depresi, selamat pagi",1
"Bismillah semoga mulai skrng detik ini juga, bisa jaga ucapan pada saat bercanda ama temen : (    Kan gak lucu kalok bercanda tentang kematian terus yang di ajak bercanda tu kepikiran mati terus dia stress, depresi abis itu mati : ( auto dpt adsense dari Tuhan aku nnti mah : (((",1
[] cape dari tadi nangis. Aku depresi. Aku stress. Aku give up.,1
"Sama ndeeer, bahkan ketika aku confess kalau aku depresi mau suicide rasanya, mereka cuma suruh rajin sholat sama baca qur'an, aku udah coba tapi perasaan lelah, insecure ga hilang:(",1
Apakah kamu peduli yang pemikiran orang terhadapmu? — Dulu aku perduli banget hehe  Sampe depresi😭😭  Sekarang?  Maaf emang kita kenal .lah kan gak begitu kenal Anda tau dari mana saya seperti itu lah ngakak....  Apapun yg dikatakan orang terhadapmu i…  https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM56GDHKQSS75O3A5VDXR2TPN2ZEY5KMYNNRKMSRR2KW376FYHIJVDGWK7Y4YO4R56M3ZLDERR5QAQFPSOBJRSII6PAWFDIEXDQPQ65U3XQOW24CSLZHOHZE4NLCPQER3G6PCHJN4I2XKWL3DFQCZLAZ6JAY6HTW6H6ICIZKVDWIF2ECKFTBJ4NELLBQ7GWQFN …,1
"Persis sama. Iya bgtulah.. apa yg aku katakan dan yg mnajdi perkiraan ku sebagian besar benar. Beginikah hidup yg aku jalani, rasa stress bahkan depresi membuatku merasa dititik terbawah. Adakah kutemukan kembali rasa cinta itu, adakah semangat itu mengisi jiwaku kmbali???",1
"Dan buat lu lu yg bilang Idol Idol dulu khususnya Idol aku MBLAQ. ""segitunya banget demi konten, segitu banget buat nyari duit"" Baca ya, kamu ga akan pernah tau apa yg dialami mereka selama ini. Depresi, anxiety, dan lainnya.",1
"Orang bilang berpikir tentang kematian adalah tanda depresi.. Aku seorang muslim, dan bagiku mengingat mati itu adalah sebuah inspirasi...😘 #Ya Allah....jadikanlah kalimat terakhir yg terucap dariku adalah La Ilaha illallah Muhammadur Rasulullah..👏👏😢😢",1
"-rl Aku mau nanya seputar depresi, ada yang mau aku tanya-tanyain?",1
"Depresi tdk bs dinilai dgn “kamu belum tau rasanya jadi aku”. dan tdk mengenal kata “bersyukur”. serta tdk menyerang segelintir orang, tp semua orang. Remember “depression & cancer both are same, hard to be cured, the only medicine is HOPE” you might die or survive from it.",1
"mengendalikan emosi, dan dia juga ngelarang aku untuk bunuh diri. Itu bentuk perhatian yang simple, tapi bener-bener berarti buat aku. Dulu kalau aku kasih tau ke pasanganku kalau aku gampang stress, down, bahkan depresi, mereka bakal berubah dan ujung2nya ninggalin aku.",1
"Maaf kalau bucin  Tapi seumur hidup, baru kali ini aku nemu orang yang bener-bener peduli sama aku. Sampai hal-hal terkecil di diri aku diperhatikan. Dia sering ingetin aku biar aku gak boros, dia ngelarang aku selfharm kalau lagi stress/depresi, dia nyuruh aku utk belajar",1
"dor! buat kamu, kata - katamu membuat aku depresi sampai sekarang",1
"pernah ga si? mikir pas depresi buat self harm? tapi takut bopeng , dasar aku-- #depression",1
Momen paling mengelirukam dalam hidup aku.  Rasa depresi muncul ketika melihat video motivasi,1
"Kemarin mimpi lemparin bom kekota sama temen, berdua.  Terus lari, terus mikir aku pasti keciduk polisi.  Meskipun bisa lolos, tetepkan aparat jago. Dari situ aing depresi, darah tinggi juga. Akhirnya ketangkap dan di introgasi.   Pantes mimpi itu, ternyata lagi di omongin mamah",1
"setuju, dan efeknya jg ngaruh bagi org yg mungkin punya anxiety takut mati kaya tmn ku kalo liat ini nanti kan dia jd depresi lagi😢 makanya kalo bisa temen ku jgn liat postingan ini deh huhu kasian aku tu sama dia",1
"nggak terlalu sih, mungkin ngomongnya yg lebih abusif. dia bilang aku depresi karna ga tobat tobat haha, kalo aku stres karna ga dapet dapet kerja dia selalu bilang usahaku kurang. kalo mukul ga pernah sih, tp gigit gitu",1
Aku CEO dan masih skripsian Pusing cin stress depresi mau matiii !,1
"mau nanya dulu bang zul, ini juga menjadi gejolak pertanyaan di kepalaku hehe. perlu nggak sih kita itu malah suruh orang2 yang 'depresi' ini untuk ibadah, nyebut, ngingetin surga-neraka?  soalnya aku pernah ada di titik itu. lagi 'depresi' malah ada yg gituin. jadi makin depresi",1
Aku CEO dan masih skripsian Pusing cin stress depresi mau matiii. Jomblo pula,1
"Aku berpikir untuk mengakhiri hidup ku Mungkin karena aku membandingkan hidup ku dengan yang lain Menyalahkan diri sendiri atas semua yang terjadi, itu menghiburku.  #suicide #depresi #cause #vinxen  https://www.instagram.com/p/B2Mv_XQFfaY/?igshid=llc8k162nu56 …",1
Jadi yang depresi siapa? Kok aku gagal paham sama ceritanya:(,1
"Aku rasa ini yg ngetik si pacar yg punya depresi. Trs pretending jd sisi yg si Aku/kalian,tapi gagal paham bikin sudut pandang.",1
"pacar lo toxic, tinggalin aja. mau dia yang depresi, lo yang depresi, tetep aja dia toxic. kalau aku sih aku block, terserah. kalau dia bunuh diri pun itu bukan kesalahan kamu.",1
yang depresi kamu apa pacarmu? plis aku juga jadi depresi baca mf ini:(,1
aku yg depresi bacanya,1
Yg depresi siapa btw:(( kok gagal paham aku tuh,1
Bapak Ibuku bilang aku terlihat menyedihkan karena belum menikah.   Pada awalnya aku berontak.  Tapi skrg aku mungkin agak depresi memikirkannya..   #stress,1
Aku syak adik ni dah menghidap DEPRESI sebab kena tipu dengan Kerajaan negara sendiri.  https://twitter.com/MalayaViral/status/1003635358674763776 …,1
"Aww, aku depresi 😂  https://twitter.com/WOWFAKTA/status/1171012874476511232 …",1
bio aku! bukan anak kesehatan sebenarnya tapi serotonin itu hormon yg bikin bahagia/ ga depresi bukan sih 😆 #PCAs #TheMusicVideo #BoyWithLuv @BTS_twt pic.twitter.com/p3LGBL9O9t,1
"ngapain jg y mara2, kan anda g ngapa2in. santai aj sm ak itu wkwk. Aku cm curhat td.  aku kan cm ngasih tau aja, kalo km blg gt k anak yg punya mental depres gt pasti nusuk banget.  emang sih, intinya ke diri sendiri yg bisa ngena, psikiater hanya meringankan syukur kl bs sembuh.",1
"Maaf dulu aku bucin bgt kaya gitu, pas putus aku jd gila. Demiallah ini nga boong. Kena depresi ringan.🙏  https://twitter.com/verbIassen/status/1171094378657378305 …",1
Sebagai influencer aqu ingin para pendengar aku khususnya kawula muda tyda cepat depresi dan lebih berfikir pasitip,1
Aku pernah depresi ditingkat hampir mengakhiri hidup,1
"pengen minta saran..  aku punya mantan, 2/3 tahun yg lalu putusnya. gatau knp akhir2 ini aku sering liat update-an nya kayak lg “not in a good conditions” jujur khawatir. kayak orang depresi... udh pernah w chat  “are you ok?” “totally fine” he said  ☹️☹️☹️",1
"Mau ganti laptop nih. Kira kira laptop yg cocok untuk org yang miskin menyedihkan, depresi 24jam dan mengecewakan seperti aku itu laptop apa ya?",1
Depresi aku tu,1
"Gatau, tapi teman sekelas aku depresi. 😭😭  https://twitter.com/collegemenfess/status/1171083572830076929 …",1
"2017 aku sempat depresi karena masalah sama pacar + ortu. Bisa dibilang UP10TION salah satu yang bantu aku buat sembuh selain aku konsul ke psikiater. Aku beneran terhibur banget liat tingkah mereka di vlive, u10tv dll",1
"9. CLANNAD AFTER STORY,   Dibuka dengan ujaran "" Aku Benci Kota Ini!"" di mana karakter utamanya, Tomoya, sempet alami depresi sampe akhirnya dia ketemu....  Lucu, tapi sekalinya ...sedih 😭  pic.twitter.com/zTlqKchUtG",1
Nyinyir ah.. apa sih kamu! Aku skrng lgi depresi grgr habis ketemu cicak :(,1
Aku kesepian? Aku depresi?  HAHAHAHA hahahaha hehehe Iyah #shitposting,1
Masa aku sering depresi?,1
Itu normal ga sih? Aku takutnya aku depresi,1
Normal ga sih? Takut depresi aku,1
"yun kamu jangan sampe depresi ya, jarang punya temen kaya kamu. aku yakin kamu bisa  dibilangin kaya gini tuh rasanya 😌",1
Temen sepantaranku jadi dosen muda  Aku depresi insecure mengutuk diri sendiri jajajaja mengheningkan cipta mulai  https://twitter.com/AlamiSadHomie/status/1170871758045536256 …,1
dari sejak detik pertama selesai CBT aku udh depresi,1
Gaenak. Aku sampe cape dan sampe ngerasa depresi,1
di sisi lain aku punya bf saat itu yg attention  sama aku tapi itu hanya membantu sebentar menenangkan perasaan aku yg depresi yah gimana namanya juga orang depresi bcs perasaan depresi itu susah diutarakan ya gak semua orang bisa paham,1
"karena di sana juga modalnya harus lancar bahasa belanda belum lagi soal teman bikin trauma, pas pertama kali kerja dapet atasan yg jahat gitu gimana ya min gitu loh 6 bulan stay di sana belanda aku depresi berat wajah sempat break out parah karena depresi tadi",1
"Di storyyy anjaayy :)))) wkwkwkwkk!! Alhamdulillah, aku bisa melewati bulan2 penuh depresi :'')))))",1
"omgggg mkasihhh bgttt ini giveawaynyaa, tau aja aku depresi 😭 wish buat ke depannya, dreamis ke unit manapun kalian nanti, harus tetep banyak momen bareng!! serius ini udh friendship gawang bgt kalian 😭 aku nanges omg, aku berharap semua yang terbaik buat drimis! 💚  pic.twitter.com/I9Szf4H2Om",1
"pengen nangis tapi gabisa, malah pusing terus mual aku dibikin hamil sama depresi  bangsat",1
"misal,tom&jerry pernah kan si tom sedih bgt stlh cintanya ditolak sm cewek. Dia ga nafsu ngapa2in, ga doyan makan, terus dihibur sm jerry biar ga sedih lagi.  Klo dulu pas aku kecil pahamnya, “oh klo ditolak cinta bs sedih ya” Klo skg “oh ini toh gejala depresi”😂😂",1
"lebih tepatnya aku chatin abang2ku karna aku gada temen ngobrol, ketimbang aku diem terus depresi terus bundir, aku prefer gangguin abang2ku HEHE maaf ya abang🥰",1
Daritadi tuh lagi merasa emo sekali. Tadi pagi mulut gue garem banget sampe gamau bales chat siapa pun karena takut nyakitin hati orang. Terus sekarang merasa emo. Apakah aku depresi?,1
selama iki aku depresi:))  https://twitter.com/WOWFAKTA/status/1171012874476511232 …,1
